id,image,text,type,original_dataset_label,model_prediction,human_annotation,majority_voting
45891,../FHM/img/45891.png,so your not a whore half a gram says you are,train,0,1,1,1
21096,../FHM/img/21096.png,heartbreaking i weep for limp dicks everyday,train,0,1,1,1
57043,../FHM/img/57043.png,life handed me lemons so i fucked them and gave them lemon aids,train,0,1,1,1
85413,../FHM/img/85413.png,they did not even leave dogs,train,0,0,,0
6392,../FHM/img/06392.png,don t forget guys may is buy your wife a new gun month,train,0,0,,0
97316,../FHM/img/97316.png,pulls pizza out of oven everyone else at auschwitz,train,1,0,0,0
47290,../FHM/img/47290.png,there are three types of girls,train,0,0,,0
3971,../FHM/img/03971.png,so i was sucking on her t ts then the husband walks in and i just sk t myself,train,0,1,1,1
65237,../FHM/img/65237.png,showing skin since you don t have anything else to offer,train,0,1,1,1
53017,../FHM/img/53017.png,children trying to stay cool in the water,train,0,0,,0
13769,../FHM/img/13769.png,my goal for is to accomplish the goals of which i should have done in because i promised them in and planned them in,train,0,0,,0
73258,../FHM/img/73258.png,talk about everything is better in two s,train,0,0,,0
90278,../FHM/img/90278.png,when your fifth wife eats grass from another guys hand,train,1,0,1,1
34186,../FHM/img/34186.png,when i was a kid i thought black people were made from anal sex,train,1,1,,1
70594,../FHM/img/70594.png,where s this bird box everyone s taking about,train,0,0,,0
74019,../FHM/img/74019.png,enjoying new loungewear when it s chilly outside,train,0,0,,0
34581,../FHM/img/34581.png,teacher dont make any explosives inside the lab le mohammed,train,1,0,1,1
13486,../FHM/img/13486.png,oh look it s the wetern feminist movement when it comes to islam and sharia law,train,1,1,,1
18607,../FHM/img/18607.png,my girlfriend said no more sex in our bed until you put a ring on it i really hope that she likes it,train,0,0,,0
36048,../FHM/img/36048.png,this would be racist if black people could read,train,0,0,,0
16283,../FHM/img/16283.png,pork is unclean ever smell one of these goat fuckers,train,0,1,1,1
72058,../FHM/img/72058.png,i went to ride my bike today,train,0,0,,0
70315,../FHM/img/70315.png,i am a test dummy,train,0,0,,0
49076,../FHM/img/49076.png,i want your feet to be my kid s jannah,train,0,0,,0
98351,../FHM/img/98351.png,each oven could only burn less than bodies per year or the metal would fracture tone,train,1,0,0,0
57164,../FHM/img/57164.png,i don t think abortion is wrong if i was raped i wouldn t won t some black baby in me either,train,1,1,,1
35460,../FHM/img/35460.png,when someone tries to rape you but you rape him instead improvise adapt overcome,train,0,0,,0
69342,../FHM/img/69342.png,starving mexican monkey eating peanuts,train,1,0,0,0
63295,../FHM/img/63295.png,why isn t my drain working probably cause the pipe s black,train,1,0,0,0
87504,../FHM/img/87504.png,white girls stepped their game up,train,0,1,1,1
85614,../FHM/img/85614.png,why the fuck is this not already a meme,train,0,1,1,1
18650,../FHM/img/18650.png,i am not gay i am a man who turned into a woman after a bee sting and now i am attracted to men rellly trust me,train,1,0,0,0
83014,../FHM/img/83014.png,hahaha fuck you bitch,train,0,1,1,1
41986,../FHM/img/41986.png,they want this because they found love in eachother,train,0,0,,0
50867,../FHM/img/50867.png,the name s todd retodd,train,1,0,0,0
51092,../FHM/img/51092.png,how do you make a yr old cry twice wipe your bloody cock off on their teddy bear,train,0,1,1,1
20945,../FHM/img/20945.png,grabbing guns because criminals have too many is like castrating yourself because your neighbor has too many kids,train,0,0,,0
91562,../FHM/img/91562.png,meanwhile at the isis strip club,train,0,1,1,1
81720,../FHM/img/81720.png,let s go staring contest,train,0,0,,0
78031,../FHM/img/78031.png,what s the worst part of being black and jewish having to sit at the back of the gas chamber that s reich,train,1,1,,1
84351,../FHM/img/84351.png,we cannot arm teachers it violates the rights of the shooter,train,0,0,,0
69078,../FHM/img/69078.png,why did god create them so they could understand each other and hate each other,train,0,0,,0
58463,../FHM/img/58463.png,what you really mean when you say your going to the bathroom,train,0,0,,0
5123,../FHM/img/05123.png,when cops question someone who just got robbed did anything seem strange like maybe something black,train,1,0,0,0
53924,../FHM/img/53924.png,mom can you mash the vegies me,train,0,0,,0
90481,../FHM/img/90481.png,dear girls before you call a guy ugly just remember he does not wear make up,train,0,0,,0
30847,../FHM/img/30847.png,when you get caught jacking off to the snapchat girl filter of yourself that wasn t me that was patricia,train,1,0,1,1
71392,../FHM/img/71392.png,men are like dogs we re excited to see you and have no clue what you re mad about,train,0,0,,0
25640,../FHM/img/25640.png,when you and your squad rest after a long day protesting trump,train,0,0,,0
52931,../FHM/img/52931.png,i swear i put sunscreen on,train,0,0,,0
50461,../FHM/img/50461.png,say cheese photobomb,train,0,0,,0
83941,../FHM/img/83941.png,largest drug bust in u s history tons of crack,train,0,1,1,1
70654,../FHM/img/70654.png,future sex slaves welcome their muslim masters,train,1,1,,1
71398,../FHM/img/71398.png,hundreds have gathered at a volkswagen owners meet up according to nasa the glow from their check engine lights could be seen from space,train,0,0,,0
37182,../FHM/img/37182.png,i may be blind but at least i m not black,train,1,1,,1
48920,../FHM/img/48920.png,hello my lgbtq friends it s pride month so free shots for everyone,train,0,0,,0
6439,../FHM/img/06439.png,back to the hall of fame th annual rock and roll,train,0,0,,0
5798,../FHM/img/05798.png,when they become besties over the same dude,train,0,0,,0
59261,../FHM/img/59261.png,i wanna see the most fucked up meme lets see what you got,train,0,1,1,1
9831,../FHM/img/09831.png,when someone says show me in the bible where it says jesus command gays should be out to death leviticus,train,1,0,1,1
75138,../FHM/img/75138.png,what does a baby from auschwitz look like,train,1,0,1,1
35412,../FHM/img/35412.png,treason anti american democrat adam schiff funded by america hating george soros,train,0,1,1,1
89170,../FHM/img/89170.png,canadian border jumper detained by american patriot,train,0,0,,0
30276,../FHM/img/30276.png,when the dishwasher isn t working properly and you have no tecnical knowledge whatsoever so you just decide to talk to it and hope it starts working good luck,train,0,0,,0
81263,../FHM/img/81263.png,who you are inside matters more than how you want others to see you,train,0,0,,0
32089,../FHM/img/32089.png,red wine that s a lifestyle choice,train,0,0,,0
92081,../FHM/img/92081.png,this is a snakes mouth it all makes fucking sense now,train,0,1,1,1
71052,../FHM/img/71052.png,when the teacher leaves the room and the retarded kid puts his dick in the pencil sharpener,train,1,1,,1
45960,../FHM/img/45960.png,has more skeletons in her closet than jeffrey dahmer,train,0,0,,0
19630,../FHM/img/19630.png,i enjoyed watching the king kong movie,train,0,0,,0
18275,../FHM/img/18275.png,instead of being born again why not just grow up,train,0,0,,0
45836,../FHM/img/45836.png,abyssynian slaves in iron collars,train,0,1,1,1
87610,../FHM/img/87610.png,i only wear silk panties cotton ones remind me of slavery,train,0,1,1,1
82154,../FHM/img/82154.png,when you ask the jewish girl for her number and she starts rolling up her sleeve,train,1,0,1,1
49128,../FHM/img/49128.png,have you ever tired ethiopian food they say its delicious,train,0,0,,0
73652,../FHM/img/73652.png,if trump isn t hitler then i m i m a moron well i m certainly not gonna argue with that,train,0,1,1,1
7124,../FHM/img/07124.png,how to wink at a muslim,train,0,0,,0
45780,../FHM/img/45780.png,you think your day was bad these two didn t get accepted to the same college,train,0,0,,0
58301,../FHM/img/58301.png,it hurts the poor muslim s feelings well whoopty doo this aint arabia meathead,train,0,1,1,1
86907,../FHM/img/86907.png,i came to fingerpaint and fuck and im all out of poop,train,0,1,1,1
45291,../FHM/img/45291.png,no more tears next time walk do not run,train,0,0,,0
50473,../FHM/img/50473.png,if you think the crakkka of today is different from the crakka years ago you re a damn fool,train,0,1,1,1
89475,../FHM/img/89475.png,when you re not fit but you know you re still majestic af,train,0,0,,0
2769,../FHM/img/02769.png,think we just discovered cop crack bacon wrapped donuts mother of god,train,0,0,,0
13964,../FHM/img/13964.png,this isn t even my final form,train,0,0,,0
15690,../FHM/img/15690.png,muslims when someone uses kilometres per hour instead of wifes per child sex slaves,train,1,1,,1
6239,../FHM/img/06239.png,cameraman i don t understan psychic kid trust me this will be really funny someday,train,0,0,,0
94678,../FHM/img/94678.png,no one steven hawking,train,0,0,,0
39164,../FHM/img/39164.png,beheaded shot and stoned to death trans people killed this year you gotta pump those numbers up those are rookie numbers,train,1,1,,1
71839,../FHM/img/71839.png,let me be perfectly clear i will never stop lying to you suckers,train,0,1,1,1
74861,../FHM/img/74861.png,i got back with my ex box,train,0,0,,0
80532,../FHM/img/80532.png,lovely couch you have here it d be a shame if someone were to shit on it,train,0,1,1,1
57861,../FHM/img/57861.png,i m proud to be rude and crude and crass i m proud to be a redneck piece of white trash,train,1,1,,1
20134,../FHM/img/20134.png,bro u dont watch idubbbz bro thats kinda cringe,train,0,0,,0
96531,../FHM/img/96531.png,parents will lie to their children about why they celebrate thanks giving christmas easter and holloween they have the nerve to tell the children don t you ever lie to me,train,0,1,1,1
6798,../FHM/img/06798.png,news from th century,train,0,0,,0
62017,../FHM/img/62017.png,fidget spinner for woman,train,0,0,,0
92157,../FHM/img/92157.png,when you are that ugly you don t have a choice,train,0,1,1,1
63702,../FHM/img/63702.png,assad my son is smarter than yours lol hamid,train,0,0,,0
58326,../FHM/img/58326.png,everyone is excited for the baby to come,train,0,0,,0
82356,../FHM/img/82356.png,the numbers are supposed to go down not up,train,1,0,0,0
37250,../FHM/img/37250.png,oh boy i hope i get out of here so i can go home and check on my dog,train,0,0,,0
24197,../FHM/img/24197.png,kenyan shit,train,1,1,,1
69018,../FHM/img/69018.png,when you slap your dishwasher too hard,train,0,0,,0
90582,../FHM/img/90582.png,worst pijama party ever,train,0,0,,0
92146,../FHM/img/92146.png,without the wall copied to clipboard this is what we get,train,0,0,,0
83074,../FHM/img/83074.png,if you re gonna screenshot a meme at least crop out the black space,train,0,0,,0
75210,../FHM/img/75210.png,yeah i hear you i just don t give a fuck,train,0,1,1,1
8259,../FHM/img/08259.png,old yearbook photo of a cute child,train,0,0,,0
26930,../FHM/img/26930.png,african american leaders organizing the la riots april,train,0,0,,0
75410,../FHM/img/75410.png,so you re telling me that black people stole the n word from white people typical,train,1,1,,1
72456,../FHM/img/72456.png,dumbass fucking white people marking up the internet with their opinions like dogs pissing on fire hydrants sarah jeong nyt editor the new york times,train,1,1,,1
80347,../FHM/img/80347.png,i wanna see the most fucked up meme lets see what you got,train,0,1,1,1
67319,../FHM/img/67319.png,happy birthday sister,train,0,0,,0
53678,../FHM/img/53678.png,which jewish girl is hotter,train,1,0,0,0
57029,../FHM/img/57029.png,hey i just met you and this is crazy this is my mad face so i might be angry,train,0,0,,0
71826,../FHM/img/71826.png,white people dont shoot eachother in the streets like black people do we do it in schools because we have class,train,1,1,,1
89573,../FHM/img/89573.png,you out of the gene pool now,train,0,1,1,1
67402,../FHM/img/67402.png,i like my rice crispy please,train,0,0,,0
65139,../FHM/img/65139.png,they told me i would miss my family i never miss at close range,train,1,0,0,0
36597,../FHM/img/36597.png,white people after shots black people after shots,train,0,0,,0
67852,../FHM/img/67852.png,he asked me if its permissible to smoke marijuana in muslim country so i told him in our contries only gays get stoned,train,1,1,,1
40217,../FHM/img/40217.png,years on the job million jobs gained month on the job jobs lost,train,0,0,,0
86143,../FHM/img/86143.png,how can i get dat percap,train,0,0,,0
24130,../FHM/img/24130.png,true strength comes from within,train,0,0,,0
93671,../FHM/img/93671.png,no no man shit no man i believe you get your ass kicked saying some sumthin like that man,train,0,1,1,1
7615,../FHM/img/07615.png,i put the ape in rape,train,0,1,1,1
36581,../FHM/img/36581.png,russian flag,train,0,0,,0
98032,../FHM/img/98032.png,we can do it best,train,0,0,,0
